ID_Cliente,Idade,Salario_anual,Tipo_Propriedade,Tempo_empresa,Proposito_Emprestimo,Pontuacao_emprestimo,Valor_emprestimo,Taxa_juros,Possibilidade_inadimplência,Percentual_Renda_Emprestimo,Historico_inadimplencia,Tempo_primeiro_credito,ID_historico,Codigo_emprestimo
GpYlfI6I-E5PZ,25,42000,Rent,2,Education,A,12000,7.9,0,0.2857,N,4,AnLodx0w-SWCD,t000FCda-AWsy
zLmbyEKZ-lk88,25,200000,Mortgage,2,Venture,B,12000,10.38,0,0.0600,N,2,3HxT84nl-ErTe,ScjsRSHp-Lo2G
TED36qYw-YSyF,25,38000,Rent,8,Medical,C,16000,12.87,1,0.4211,Y,3,gLDvOt3F-TnFT,Eeag1uId-0xxn
4cppg3vc-lmhi,25,63200,Mortgage,3,Venture,A,27250,8.9,0,0.4312,N,4,2WhueQvv-C2z5,U0wdqDkq-T8MC
kJ4RDhrO-OIo9,25,95000,Rent,4,Education,A,24000,8.9,0,0.2526,N,2,Lo1z2KRJ-O6bg,p6rGo0aq-yIur
Ns2Y8D2m-9bfA,25,92700,Mortgage,5,Venture,C,1500,14.65,0,0.0162,Y,2,wdJ44ls0-UYFx,XohLAzqT-nmEj
mZ4uEnAd-cYpD,25,62366,Rent,8,Education,A,10000,8.94,0,0.1603,N,2,JUHXF6sO-8QNL,PETm4z2L-Gu3Q
TdPtovvP-nmWb,25,40000,Mortgage,1,Homeimprovement,A,4000,7.29,0,0.1000,N,2,FDdFrwEG-9aw8,1Gzqnolj-Uqcw
A7yLtWyg-G5kw,25,32500,Rent,5,Medical,C,7350,13.43,0,0.2262,Y,3,Dt1e64NZ-UuKL,PpF3AZJa-PTJn
YL0BKFqi-n6U0,25,68000,Rent,4,Personal,C,20000,12.53,0,0.2941,Y,4,HIdxyutI-wBjP,7B9esp9f-wnQv
Ho4o5GeD-kQPn,25,55000,Rent,9,Education,B,12000,10.65,0,0.2182,N,3,adUg8Tl2-0BW3,i6n2t8pr-RzSG
nuQn8NiU-j35Y,25,37560,Rent,2,Debtconsolidation,F,12500,18.62,1,0.3328,N,3,tscbRj2y-73tm,qXY684sv-SPNM
LcyCTCWU-5pJX,25,39000,Rent,9,Venture,D,15200,16,1,0.3897,N,3,RCktzCz7-PpKe,8H01XPY1-Yoqw
AeEBi1dD-n9eU,25,65000,Mortgage,1,Personal,B,15000,11.12,0,0.2308,N,4,f4kF1pY8-uMv9,ppdJGHHh-Za7e
j7Zaged9-hjo0,25,100000,Mortgage,9,Personal,A,6000,8.9,0,0.0600,N,3,CKC3SqG4-otj8,58fFmBiL-peHZ
eYHTee2M-ShDb,25,80000,Own,3,Education,C,10000,14.72,0,0.1250,Y,3,baW2Y1Mr-g6eb,PNNDEwmL-vSD4
rj2enGGP-Qu0i,25,46596,Rent,2,Debtconsolidation,B,13200,12.53,0,0.2833,N,4,JQsPZhrC-wXM9,IAANzOU6-DWet
FcBnbaBH-U25q,25,56000,Rent,9,Venture,A,8000,5.99,0,0.1429,N,2,oXKD2dF7-p7B3,sZ4ZUECM-Xaxu
QYuqHbNK-0x0C,25,49000,Rent,2,Medical,A,7750,9.63,0,0.1582,N,4,Pb5Ffedw-pJe1,h2sJlBl0-AL6j
MIKnFDdT-DxYR,25,51850,Rent,2,Medical,C,3600,13.99,1,0.0694,N,2,SOy5Ueio-KqLG,u3suvalE-37Eg
Nth9gmyY-KFwt,25,47000,Own,9,Venture,A,4000,6.62,0,0.0851,N,4,wmoajqGi-Cp33,KZYcZ82T-qClo
6SPXQLA2-p5nM,25,54000,Mortgage,1,Education,A,6000,6.17,0,0.1111,N,4,lR7Inl3L-ZDRu,ghA89jMl-9rus
l20YpzDO-JWZG,25,201000,Mortgage,9,Debtconsolidation,A,14000,7.66,0,0.0697,N,4,vA1FCmsP-iqOi,82mp4243-8UuF
rAQe0bNX-eqeU,25,49500,Mortgage,3,Debtconsolidation,C,9250,13.79,0,0.1869,Y,2,NRe1XCGU-KtKd,kfC5Rj62-dNzJ
UMI7ggo1-bEYU,25,134000,Rent,7,Medical,B,25000,10.62,0,0.1866,N,2,i8Wba2Qi-1kQl,UlH6kbJi-89En
42LtRtXE-rL0e,25,56950,Rent,9,Medical,C,5000,13.92,1,0.0878,N,4,ISauZKeR-H4iW,tpdTSCpY-Kz7M
kK5zchpv-Fa7k,25,78000,Mortgage,9,Education,A,8000,7.9,0,0.1026,N,4,MfOdytOa-CBiF,A8NFl4yU-O81X
T5EgUknp-tDc6,25,29000,Rent,2,Medical,C,2500,12.84,1,0.0862,Y,4,qEk9v1fA-lTM4,lJM7w4cR-ciDr
5SbLK7HT-7OOW,25,24996,Rent,3,Education,C,7500,12.98,0,0.3000,Y,3,HaJ4Rc60-mAk2,UeCMMNJE-7B2N
kIQf5DGk-sFuy,25,52500,Mortgage,4,Debtconsolidation,A,9000,7.88,0,0.1714,N,4,RIosiiKD-A8cD,ig9Cr7fD-oyYY
SsYGaX0L-Cwyj,25,60000,Rent,9,Debtconsolidation,A,13500,7.49,0,0.2250,N,2,Mke3zd4E-rogH,eHd9dbHz-hl5Q
KNyTFCiK-fcLj,25,50000,Rent,5,Homeimprovement,A,3000,6.03,0,0.0600,N,3,ozj3cuW5-ZoZ9,roBQ3SMW-JnE4
oyYKtO7D-Th33,25,44000,Rent,1,Medical,D,8000,12.92,1,0.1818,N,2,tjmejDki-Ox4K,9yndhtJW-FOuK
5MklYkwi-0tLX,25,51996,Rent,6,Medical,B,8000,10.37,0,0.1539,N,2,WIIt5f6P-Z3de,IIubwOCb-t75S
4XLHXLzP-JKZu,25,35360,Mortgage,9,Medical,A,10000,8.94,0,0.2828,N,2,uJ31y8vb-wLdu,fZAHM4Lk-RFKe
WXqkgy4i-lLX0,25,58020,Rent,9,Personal,A,2000,6.91,0,0.0345,N,4,dlqxbvAI-6b0K,uIe8aQoy-hIqe
CIjMSjRt-rs0y,25,77650,Rent,8,Personal,B,22000,11.48,1,0.2833,N,3,zAEM5be1-k8Rw,wGD9e56p-bC6K
qGTG40kZ-FhJS,25,79000,Mortgage,9,Medical,A,10000,5.79,0,0.1266,N,3,F4jeD0xq-yads,4NrMHx75-GOg3
DM4XFM89-8Wyl,25,45000,Mortgage,3,Debtconsolidation,A,4000,8.59,0,0.0889,N,3,nOzY2pQg-uj67,sipHTvFF-maww
ROeFXq2r-enKX,25,28128,Rent,2,Education,D,7500,15.33,1,0.2666,Y,3,DBiXOc7i-y1sj,bh4MuLBz-npmd
JMsbJPg6-eLk6,25,32400,Rent,1,Education,C,2000,14.35,1,0.0617,N,2,IEMzIqZc-oJBW,P9CDj6Sj-Xu1Y
Nk97l1tX-gxt9,25,30000,Rent,10,Venture,A,11400,7.51,1,0.3800,N,4,3nIDrnDf-2KrY,nhh1Hj4l-tmyS
cTIgbHDa-uX4M,25,221850,Mortgage,9,Medical,D,25000,15.7,1,0.1127,N,2,lUQnMcrY-WBPq,d4AtsaHR-Ht8j
jfOTw6Zt-btgg,25,80000,Own,6,Education,B,25000,11.48,0,0.3125,N,4,jIYqbUqx-2X4o,MwXOdf1a-ut8K
1RuYnawr-rhnj,25,108000,Mortgage,5,Venture,A,10000,7.88,0,0.0926,N,3,LZbGYSIo-qoEC,ZCJIjpnF-Ma46
07d90bS9-6N4Z,25,23198,Rent,2,Venture,A,6000,8,0,0.2586,N,2,YUtJHAoI-eTEy,zMizZoN6-MZSl
xZF4gbMJ-MHuu,25,26500,Rent,1,Medical,B,3000,10.62,0,0.1132,N,3,fMAFR9pD-2KTd,Ww09w8A1-AcPS
HpAbcnlJ-gXb2,25,115000,Rent,2,Venture,B,8000,11.71,0,0.0696,N,4,FprHIMn8-7Kts,3XoI7b5i-OICJ
mtXMAwrn-kcTO,25,60000,Rent,3,Homeimprovement,A,10250,6.62,0,0.1708,N,4,6xBipu4A-CRP0,H3zIHTqN-U4js
65C0ESJh-LiIC,25,57000,Rent,4,Personal,B,21700,11.99,1,0.3807,N,2,nOYpGuhP-Cu1u,d2uijEY0-RaX8
J7XUQbpp-ds2c,25,25000,Own,3,Education,A,3000,6.76,0,0.1200,N,2,znaXL93N-CxyO,E6i35isv-RIdR
yMLYbvKr-o1Fx,25,35000,Rent,5,Medical,C,13000,13.22,1,0.3714,N,2,vYSTp6o2-ICjk,i01UTFte-YIvF
O0ECJct8-DS7z,25,40000,Rent,2,Personal,B,3000,10.25,0,0.0750,N,3,MqqM7W6v-lj2o,8SRPyewh-6ES5
9ZfzOaOB-vRX7,25,94000,Mortgage,9,Homeimprovement,B,30000,10.65,0,0.3191,N,4,dBb5OpEs-gfmL,pb5UlH6R-5D3y
p3XbnEA7-5HKG,25,28176,Own,3,Medical,B,1000,9.63,0,0.0355,N,4,C1RSRLN6-YRnr,nU8643xI-26X6
iE1BTDIM-DCPY,25,40000,Mortgage,7,Education,A,2100,6.03,0,0.0525,N,2,L2xYegv2-GPFz,cK6ymJqQ-Gr6Y
AaDuh9Ug-p1By,25,191000,Mortgage,1,Medical,B,10000,12.53,0,0.0524,N,4,P9shydKC-WLnl,681AjXXg-yUw5
A9YeKs5Y-M2sa,25,96720,Mortgage,9,Education,A,18000,7.9,0,0.1861,N,4,A266Lop7-gLk1,wOQ2h5tx-YeUC
Ya5ohIL0-tHfE,25,39600,Rent,2,Medical,B,12000,10.99,0,0.3030,N,2,4prffznb-Zriu,y6Yzj9HJ-ZIRY
HnXFOHY6-yhdb,25,66125,Mortgage,2,Education,C,4000,12.53,0,0.0605,Y,4,Lln5GkWI-fcc6,LRd5l5CH-YKjK
cTJDmm2K-3kOH,25,95000,Rent,3,Homeimprovement,C,8000,13.8,0,0.0842,N,3,WRzcAigF-8TBl,mAH4n2zM-ulim
dSX3kIMs-NRUc,25,100000,Mortgage,2,Venture,C,16000,14.79,0,0.1600,Y,2,LOp6uTdG-akGh,GrYYoA0X-uAFW
ZZUY0Z0e-GalT,25,65000,Mortgage,3,Homeimprovement,B,1200,10.99,0,0.0185,N,2,xA6L3W18-BLKs,yyYmqYnp-URlg
FXDfeaUL-tEmm,25,61000,Rent,2,Debtconsolidation,A,12000,7.29,0,0.1967,N,3,esYdAql1-UzOu,pCdLrUBj-3Hwx
fMXNsWvZ-KtZ8,25,72972,Mortgage,9,Personal,C,10000,12.99,0,0.1370,N,3,pE9QKEO2-sGAq,GCxoUEYQ-WChs
gH1s3PwE-DZjF,25,45000,Mortgage,9,Homeimprovement,A,6800,6.03,0,0.1511,N,2,qJZYeAE6-e6Cf,v5CbApfu-fOgb
83AmbZB4-rw1J,25,47000,Rent,1,Venture,A,8500,8.9,0,0.1809,N,4,rL3xlajo-n7tZ,cQ8wm3pH-xvol
gXXpZIqg-iYHj,25,49000,Own,4,Venture,A,2500,6.76,0,0.0510,N,3,CHNmY6WK-85zp,vK916AMx-KM4N
xvR8cDq2-xpfI,25,23387,Rent,2,Personal,A,10000,7.51,1,0.4276,N,4,L1ENBRlg-QDjh,yx3Qo9Sc-jbzT
yc1kpuS2-AZYE,25,31500,Rent,8,Debtconsolidation,A,14850,8.9,1,0.4714,N,3,CNBwBWEn-oNDv,0c4kI9bJ-S2xQ
15fYWCuc-7G4p,25,85000,Mortgage,7,Debtconsolidation,C,12000,14.65,0,0.1412,N,2,tAJCxnw7-AN0d,0d1QK8Ih-Dhce
krrxJbN8-bnjb,25,33000,Rent,3,Venture,A,10000,7.51,0,0.3030,N,4,8ThRyHJe-7KOg,d1c6xP4m-q0Px
Z8pCzIO8-ntwP,25,96000,Mortgage,9,Medical,A,14000,6.03,0,0.1458,N,3,0jdsM91h-X4fn,7BAMleMg-G0f6
eU96xZ8Z-CWDI,25,88140,Mortgage,5,Education,C,15000,13.49,0,0.1702,Y,3,OslxzPO4-cH5p,oprLfUlL-CDZy
PITOm9l3-dpKw,25,19200,Rent,3,Medical,A,6000,7.14,1,0.3125,N,3,4iQiIKG0-DEaD,zRP7iagi-ylS2
7tyTYUHK-gKwT,25,121000,Mortgage,1,Education,B,3600,11.83,0,0.0298,N,3,hM6F3k54-ErnD,Ud1COuu5-0S5P
P3q9iyuI-y1uk,25,28800,Mortgage,9,Homeimprovement,B,6250,10.25,0,0.2170,N,2,DWIOZwm4-9jNi,4W7c67CH-Ik2z
TnKOQHlc-tdqI,25,99000,Mortgage,9,Debtconsolidation,A,15000,6.17,0,0.1515,N,4,auBMGe39-xx9l,t5iFDz22-lQex
dcuNmIPR-HiSa,25,50500,Rent,4,Venture,B,15000,11.14,0,0.2970,N,4,r9nm09fj-tin5,ujMkpDUp-DTST
8tlDPMKl-FCF4,25,49000,Rent,3,Education,A,1000,7.66,0,0.0204,N,3,I1o6YWvk-7bLe,D6sc86SJ-Mgdr
gsaujmUi-KEsJ,25,115000,Rent,6,Medical,A,10000,7.29,0,0.0870,N,4,7mSftD0H-FDIl,1gkianqA-mnh7
B0knTfpF-uvfl,25,38400,Mortgage,5,Medical,A,5700,6.17,0,0.1484,N,2,epEv8arI-gH6c,ElrOdsiq-iin9
lLdbLqX4-d2kG,25,32000,Rent,1,Medical,E,2500,16.45,1,0.0781,Y,2,wQ6HWFAF-uuTb,a5rsqarL-moJg
of4UT4mP-Naf7,25,43000,Rent,9,Homeimprovement,C,22000,13.11,1,0.5116,N,2,WPuzs1Nn-26TP,fU85aQG9-oHt8
4j1jpUg2-LuUf,25,39900,Rent,8,Education,B,12000,9.88,0,0.3008,N,4,1fpgczft-lTUc,p4hLcFNS-k39I
070GIuX8-rAfi,25,75996,Mortgage,9,Medical,A,9000,7.74,0,0.1184,N,3,XCZ0gSeA-xjsG,GxXSldna-ouTg
3UBeh3yq-DqUA,25,135000,Rent,8,Personal,B,24000,10.99,0,0.1778,N,2,v6y39WE8-xlUy,4NRmmNEF-KaGN
OD9kaNuK-wF7Y,25,42000,Rent,2,Medical,B,6600,10.65,0,0.1571,N,4,IaHdzQXy-jcdy,fTp5F21g-PBe8
t0XpFd29-wSFQ,25,76500,Rent,4,Debtconsolidation,C,5000,12.53,0,0.0654,N,3,LiAik4D7-NpiF,Nsd7iD9a-wkJ9
gXr1coXK-fm3u,25,42000,Rent,8,Medical,A,7000,5.79,0,0.1667,N,2,YeeXnhX3-8lbh,Q4GfW5Fq-W8Ug
Ca3IMEYv-lfyt,25,65000,Mortgage,4,Personal,A,6000,8.9,1,0.0923,N,2,X7FlhqTx-Gtse,CUIiC43Z-LmHG
QQug6eMP-Y2kI,25,80000,Mortgage,5,Debtconsolidation,A,18000,5.79,0,0.2250,N,2,o7vFXzQF-D87z,jWCNwfXk-8AGX
SFBialn9-ZOWH,25,29000,Rent,9,Medical,B,1000,11.99,1,0.0345,N,2,mK88qIGM-045G,OrGdLQSq-F9ZM
PNg77GID-Edp5,25,83400,Mortgage,2,Debtconsolidation,C,10000,13.11,0,0.1199,N,3,DC3vmgHB-YoUc,cRnOU0Hp-CH4k
fvvbjQbn-tlkr,25,70000,Own,4,Personal,A,4000,7.42,0,0.0571,N,2,eG4OCGPZ-IqNS,HCK0HpB5-iIXU
xcjlTfou-k9Ts,25,59436,Mortgage,1,Debtconsolidation,A,7500,6.76,0,0.1262,N,3,zrsAMZO3-E3On,t92HUWI1-FFDp
y6h2w8wM-XL2q,25,62500,Mortgage,5,Debtconsolidation,C,15000,6,0,0.2400,N,3,J5gmLDuO-rWcu,wn369t0J-nJ8N
0zn3KIyg-nuTG,25,78000,Mortgage,4,Debtconsolidation,B,2400,11.86,0,0.0308,N,4,JJf3jFHl-8JNd,RUiJbI5e-aqUx
FEAXXEvm-6cP0,25,52000,Rent,2,Homeimprovement,B,7000,10.59,0,0.1346,N,2,a3TOeBxm-7Rqx,FrxKabYa-hciJ
TMSezJdN-IlrU,25,75000,Rent,4,Personal,B,4000,11.49,0,0.0533,N,2,WAkhbvfa-N88W,lNALvFNy-BLg8
xh4Yju6p-eHk0,25,75000,Rent,9,Debtconsolidation,B,25000,10.36,1,0.3333,N,2,NE5CFsBi-9Zq6,9nWDM7vl-e1KB
9SyBHimJ-kwOF,25,55044,Rent,4,Venture,E,18250,17.56,1,0.3316,N,2,1dThpm56-pLGJ,1HO2Lk9s-rhr2
LwX8COIE-ISHW,25,54000,Rent,2,Personal,B,14000,10.99,0,0.2593,N,4,MwIqWcUq-44Xu,rNv5agq6-Kn8n
QZLxou7E-dm1X,25,90000,Rent,5,Personal,A,10000,7.49,0,0.1111,N,2,nJorznHq-pYmF,8OUYqLjw-KHqe
5tL4LGHx-AKcO,25,145000,Mortgage,9,Homeimprovement,A,8000,8.49,0,0.0552,N,3,j6HQFmP3-TFBK,FLNQNgyK-WCrC
0BIU0hPP-3LC6,25,55800,Mortgage,1,Personal,B,4000,10.75,0,0.0717,N,2,SMq0NTR3-9rWu,v1KH6H8c-r5y5
DdaeC02x-Egrh,25,60000,Rent,9,Education,A,12000,7.9,0,0.2000,N,2,I8tnB4tb-EfWc,FE3y8TsC-6uUg
npxmAKGQ-8S8Y,25,64000,Rent,7,Debtconsolidation,D,8000,15.28,1,0.1250,Y,4,EwOy5vcx-LTNr,GOoe3Ina-5dvY
JP5nue2G-Xxu3,25,59000,Mortgage,7,Education,B,25000,10.62,0,0.4237,N,3,n9ww1PQE-iT1p,juzwfTAz-ZX5K
EZOOWc7b-z8HB,25,49920,Mortgage,9,Debtconsolidation,A,3325,5.42,0,0.0666,N,3,5xaqaiGF-MUEw,v3h7lPQ1-zgoy
BURXbiKG-GtSw,25,43200,Mortgage,6,Education,C,3600,14.79,0,0.0833,Y,2,TFUsuMvP-xRj0,mrrjfwk9-YjKY
tpoQ1Mdq-QZHM,25,42000,Rent,2,Venture,B,2000,9.25,0,0.0476,N,3,QCi0u9hN-2L8j,YnHn8dEA-yG7c
hd7ey1TB-uelW,25,80000,Mortgage,9,Debtconsolidation,A,13000,6.54,0,0.1625,N,3,L80XeSyb-Yp0l,EbXIMR5n-OYzt
bdRWrJjj-AdCT,25,97750,Own,9,Medical,E,20000,17.39,1,0.2046,Y,3,bfxccZzU-Ssvh,QFquC4tm-QDSR
Fz5kLdoZ-PvCy,25,200000,Mortgage,3,Venture,E,35000,17.14,0,0.1750,Y,3,YloJAahY-2TDg,mdk4FziB-HFyu
2tqBLstI-h0vx,25,33000,Rent,6,Debtconsolidation,B,2500,10.59,0,0.0758,N,2,QLvGbqeW-w0iF,oOHEFg7A-qCuP
9LAU53jt-Ze4s,25,85000,Mortgage,6,Homeimprovement,A,4000,6.54,0,0.0471,N,3,H83NTSig-CLmE,8hqBWln3-dQZB
w6iilLsy-CvkU,25,120000,Mortgage,5,Medical,A,10000,6.62,0,0.0833,N,3,hE4nXe4e-FkZb,EaePqYRf-93l9
pvqC0qXp-YuAS,25,50300,Mortgage,3,Homeimprovement,E,1000,18.39,0,0.0199,Y,3,sp2rSJX4-IQIr,GsUF5aXE-2dEW
OymK6fi6-lI56,25,62004,Mortgage,10,Homeimprovement,C,15000,13.47,0,0.2419,N,4,ffuGYamJ-NfOY,eaNY5x96-t9ds
hPxBkT2L-RyMJ,25,37200,Rent,6,Homeimprovement,A,9600,5.99,1,0.2581,N,4,0IxDP6uF-N1Tq,noX4klAn-hhGS
MHSOSbUI-yc26,25,92000,Rent,6,Homeimprovement,B,25000,12.69,0,0.2717,N,3,yRhJbRI8-Xcft,nrvRB6kv-C2cz
gtrTfZ2Q-MKoI,25,120000,Mortgage,7,Education,C,15000,14.65,0,0.1250,N,4,mWlGS8AA-utSa,DWPi5evB-z9bE
3dSW9MMS-kakd,25,76000,Rent,1,Education,A,5000,7.9,0,0.0658,N,3,q62ODGxO-Q85o,kJwqfd7c-cijv
ylyHomql-frhG,25,53000,Rent,9,Homeimprovement,A,6000,7.9,0,0.1132,N,4,4DFmRhL7-KQwL,SIza5Yxm-6b70
fXUfKjJy-Urlj,25,125000,Mortgage,9,Personal,B,12000,9.91,0,0.0960,N,3,SdNzsJKR-9NY6,Au6v3NeF-Xfju
pjPENkbI-JHdI,25,32000,Mortgage,7,Personal,B,3250,10.74,1,0.1016,N,2,SgJbxZ4Q-JT8j,a9oYLkvW-lyFr
f4E5ZMY1-TMs0,25,25000,Rent,5,Homeimprovement,B,3450,11.99,1,0.1380,N,4,5pvoFkSk-NP9r,6GqWSKHz-4st7
hLGKEUd6-Tz1u,25,80000,Mortgage,2,Medical,A,5000,7.51,0,0.0625,N,3,38ImvfN3-oWkC,IzKmR5Xk-wSbq
8Q8nwch7-eQM5,25,49000,Rent,9,Homeimprovement,A,10000,6.62,1,0.2041,N,4,7lP2dylU-agEU,qbChGyUB-oZZi
RqrEXvfC-z1rj,25,47000,Rent,1,Debtconsolidation,A,9000,7.51,0,0.1915,N,3,hwWmJoRT-SlPj,sRQSdbBd-nEF7
FD2w0z4P-25xh,25,76800,Mortgage,8,Education,A,6500,5.79,0,0.0846,N,4,lK7neiU0-oksW,RpQlkxEG-hpFO
yzkxZwtf-1mNI,25,32000,Mortgage,3,Debtconsolidation,B,6250,11.49,0,0.1953,N,3,8iOTX6ky-BP3h,Yon82ojw-ZZtu
7n0TEqtK-NqOe,25,42000,Rent,1,Venture,A,8000,5.99,0,0.1905,N,2,1vm9q2AW-ntRS,lxeeOxJD-EtRv
t5F8UEkF-9vkk,25,24000,Rent,2,Medical,A,10625,6.03,1,0.4427,N,2,FZl0IH1X-i2jS,WwM5OzvR-20kQ
w9MNiu4M-qJXY,25,45600,Rent,5,Medical,C,12000,13.23,0,0.2632,N,4,c09wMoLj-oTvL,SiGPm2j5-P0aU
rn6rfbZa-zPTn,25,12000,Rent,3,Debtconsolidation,C,4350,12.98,1,0.3625,Y,4,ltPFKUgz-xBUY,XLDSJ6xE-4zWw
cXdZSLtY-SfES,25,48000,Rent,6,Debtconsolidation,B,7200,11.36,0,0.1500,N,3,DWjfn2ey-GLxm,7aGFaOAQ-2Wrk
DAeolEyy-QPnl,25,60000,Own,9,Homeimprovement,C,3000,13.79,0,0.0500,Y,2,hAUt0LSc-4kaN,dr6zTIYm-eja8
ymSGKuLo-npXa,25,60000,Mortgage,5,Venture,D,3000,14.59,0,0.0500,Y,4,LNBpJLiH-T6y7,AJOf0BmG-18Af
xY0zOkP1-Fnyt,25,86004,Rent,1,Personal,C,15000,12.53,0,0.1744,Y,4,Y7jgGgLw-acyA,IHlg6imw-FnNg
kB6ODZlc-OzzY,25,32004,Rent,5,Debtconsolidation,C,5000,14.35,0,0.1562,N,3,ek3Hq3W1-quwO,FJ1wwsZB-jXhA
uyviB6l2-Qv8M,25,74004,Rent,2,Debtconsolidation,D,7500,12.61,1,0.1013,Y,4,shLtxmfM-0fRt,TqMM5e9p-Gnhf
Ww55juC7-WFMZ,25,30300,Mortgage,4,Medical,B,5000,10,1,0.1650,N,2,B72LZCHl-EQMq,q622cJTX-Uqdr
6oRqlQUP-teFl,25,39000,Rent,3,Medical,C,7600,12.84,1,0.1949,N,3,vFFRH887-gz7E,1IRsiz91-SXvc
HKFElOrD-4pEI,25,70000,Mortgage,6,Homeimprovement,B,12000,10.37,0,0.1714,N,4,NN2lqlpf-L8AW,ZPsAcbdv-98j8
vQ6I9Hcj-iAst,25,53000,Own,4,Homeimprovement,B,7200,9.91,0,0.1358,N,3,G6dLsCgz-RAu6,XCaocawI-oU5S
YYccxS6O-Md7i,25,32000,Rent,2,Debtconsolidation,B,8000,10.62,0,0.2500,N,3,ul36WZkd-cd0e,METBCebc-aqRh
4eED383D-kPn4,25,109000,Mortgage,9,Venture,A,12000,7.51,0,0.1101,N,4,3QIcywcv-Y8un,GxuQzgsq-EwHe
3rZJuBI1-QFhd,25,50000,Own,9,Venture,C,12000,13.98,0,0.2400,N,2,xodGgt3C-kIWM,pfcG6vnz-x14B
KPuYSbNn-cATE,25,60000,Mortgage,2,Personal,B,1800,12.21,0,0.0300,N,2,auzJc6UD-f9i9,joplQRMf-UZPY
kSK3jGmM-b24H,25,180488,Mortgage,9,Homeimprovement,C,24000,12.87,0,0.1330,N,2,kCLtPKw5-eXfO,jgEotNNB-Oxmd
O169gO2y-ukqd,25,44966,Rent,3,Medical,A,10025,5.42,0,0.2229,N,4,yBRk3gjv-Btu9,y7hPzBud-TSip
1kyLwKow-mqqO,25,45600,Rent,3,Medical,D,12250,14.84,1,0.2686,N,3,5x89styz-jN5i,5kpH1omu-JQcP
FZc4QlZn-Peyq,25,57700,Rent,2,Medical,D,10600,14.91,1,0.1837,Y,4,phpvlsWD-8DDl,6j9Qym5D-fPvp
IZ0hwajq-oGnh,25,52000,Mortgage,8,Homeimprovement,B,14500,10.65,0,0.2788,N,4,d44llRa9-2l40,8ntaZU6c-dOQK
74xgTg8e-mGEe,25,18000,Rent,3,Education,C,8500,10.28,1,0.4722,Y,4,kLJ3bH0n-EPn3,1YH1T2XY-iaXe
9IExepwM-nx0W,25,50000,Rent,3,Personal,D,4000,14.61,0,0.0800,Y,4,Z4CP1kee-AShU,455o2JIj-drEP
lDJYsXrB-KvAR,25,24996,Rent,2,Education,A,9250,8.59,1,0.3701,N,4,YEaqUqyw-iLTZ,LHTMOUft-2Unm
0zwkz2vB-BPwH,25,80000,Mortgage,2,Education,B,22000,11.48,0,0.2750,N,3,AFLj5A8I-0tQN,KlrM4v7D-eUcZ
O5qRgjzt-ueaH,25,42000,Rent,2,Medical,B,2000,9.25,0,0.0476,N,3,IoZax1qJ-T4mQ,MYzyII9d-zZJC
oHMCr1mJ-h1t0,25,90000,Mortgage,9,Venture,A,20000,6.54,0,0.2222,N,3,5Aoh3HTJ-XaPb,FMnWX1QW-uEIZ
R8qQkCbI-wJh1,25,88000,Mortgage,7,Personal,B,11000,11.14,0,0.1250,N,2,dj9hpkrZ-iIe9,L6iPSA1s-3sUK
Jbw0PKS2-nfEy,25,89000,Rent,4,Venture,B,1300,10.59,0,0.0146,N,4,ErijfDgU-yXoP,kU9jo9hl-UzKz
KwYi6myc-6HHK,25,84000,Mortgage,9,Medical,C,20000,15.27,0,0.2381,N,3,xj6QtuTE-gTcG,2jc9nmMs-LCPI
pz4fCJil-goTi,25,87000,Mortgage,4,Venture,B,13000,11.26,0,0.1494,N,4,Fq8mxSIC-YaUc,lD0uOkSn-xLwF
Q9qU7Dk1-xL1y,25,35000,Rent,4,Education,A,4000,7.51,0,0.1143,N,3,QOSXCdiK-Artb,fGsi3W51-gRhn
7ikjwl3H-B127,25,38496,Mortgage,7,Education,A,8000,6.03,0,0.2078,N,4,dlpkn9Il-YuNp,bZah36nP-tcJ4
aWqqFHac-iQ8f,25,33000,Rent,5,Venture,B,1500,11.48,0,0.0455,N,4,IUfsaPBM-YzPd,sMR0cN1X-vgS6
tIKzdoN5-GlGZ,25,27024,Rent,7,Education,E,2500,16.69,0,0.0925,N,2,eSeXb7zO-l4tK,62qdzcbT-vPCa
RHlznRC2-rh2e,25,150000,Rent,2,Homeimprovement,A,8750,7.74,0,0.0583,N,2,9Lakoj0Y-B60g,fXeLXAbO-5nMQ
gACIUKgz-jztn,25,42000,Rent,6,Medical,A,5600,7.49,0,0.1333,N,2,9qS5bg8d-tI8N,0pHWpj2g-A8vX
4vdybYI9-ZJU8,25,71004,Mortgage,1,Debtconsolidation,E,2400,17.04,1,0.0338,N,3,UuQzrAw3-jEph,cTuzYsrU-qwto
KKsceQAA-Y1r7,25,162500,Rent,2,Venture,A,35000,7.49,0,0.2154,N,4,zUpUNBtn-CieU,rhSfupFz-YeS9
k4Z2EQJb-vglu,25,42000,Rent,2,Debtconsolidation,C,4800,13.22,0,0.1143,N,4,x5xYdeAG-R34K,YfwtmsLv-CU78
Oa21yQJH-lhJF,25,121680,Mortgage,3,Homeimprovement,B,15000,10.37,0,0.1233,N,3,dHtM36tL-lJkg,NiMQUqJb-4jO6
kHXqGwKm-s6Pm,25,24996,Rent,1,Personal,C,4200,14.26,0,0.1680,Y,2,gnsEicUg-M8n9,uD1Sa0lf-dPKJ
